project_main_language,pr_url,pr_source_commit,pr_target_commit,pr_change_line_count,pr_category,is_ai_comment,note,path,side,source_model,from_line,to_line,category,context,label
Java,https://github.com/kestra-io/kestra/pull/7191,bfcfb2ac16dd8f198a99fef43072cb178f9a1d8e,0ec45f028467c99d8d1efeee6c201210d9433e6d,458,New Feature Additions,False,"- The `ERROR_MESSAGE` constant incorrectly references 'fileSize' instead of 'fileExists' for the file existence function.  
- Path validation should use a blank check (not empty) for whitespace handling, and existence checks must not read file content since empty files still exist.",core/src/main/java/io/kestra/core/runners/pebble/functions/FileExistsFunction.java,right,,19,19,Code Defect,File Level,1
Java,https://github.com/kestra-io/kestra/pull/7191,bfcfb2ac16dd8f198a99fef43072cb178f9a1d8e,0ec45f028467c99d8d1efeee6c201210d9433e6d,458,New Feature Additions,True,"Potential NPE/ClassCast risk: `context.getVariable(""flow"")` / `execution` are unchecked casts and then dereferenced (`flow.get(...)`). If those variables are absent or not `Map<String,String>`, this will throw at runtime with a less actionable error. Consider validating presence/type and throwing a `PebbleException` with a clear message.",core/src/main/java/io/kestra/core/runners/pebble/functions/FileExistsFunction.java,right,GPT-5.2,63,64,Code Defect,Diff Level,1
Java,https://github.com/kestra-io/kestra/pull/7191,bfcfb2ac16dd8f198a99fef43072cb178f9a1d8e,0ec45f028467c99d8d1efeee6c201210d9433e6d,458,New Feature Additions,True,"Security/consistency: `isFileUriValid` only checks that the URI string starts with the authorized base path. Ensure the URI is normalized/canonical before comparison to avoid path trickery (e.g., encoded `..` segments or mixed casing/encoding). At minimum, consider comparing `path.normalize()` and building the base using `URI` path components rather than raw string concatenation.",core/src/main/java/io/kestra/core/runners/pebble/functions/FileExistsFunction.java,right,GPT-5.2,96,97,Security Vulnerability,File Level,1
Java,https://github.com/kestra-io/kestra/pull/7381,a716094a9d3c3522fb40ea988b3dab2763d7519c,3c2a2765fcd06d7fe127e362ddc9a706d4073047,200,Bug Fix,True,"The new method is inconsistent with the existing `replaceInternalStorage(RunContext, Map<String, Object>, List<String>, boolean)` method (lines 83-91). The existing method renders each individual command with `additionalVars` before replacing internal storage: `runContext.render(c, additionalVars)`. However, this new method only renders the Property as a whole and then directly calls `replaceInternalStorage` on each command without re-rendering. If individual commands in the list contain template variables that need `additionalVars`, they won't be properly rendered. Consider refactoring to match the existing pattern: render each command individually before storage replacement.

```suggestion
    public static List<String> replaceInternalStorage(
        RunContext runContext,
        Map<String, Object> additionalVars,
        Property<List<String>> commands,
        boolean replaceWithRelativePath
    ) throws IOException, IllegalVariableEvaluationException {
        if (commands == null) {
            return Collections.emptyList();
        }
        return runContext.render(commands).asList(String.class, additionalVars).stream()
            .map(throwFunction(c -> runContext.render(c, additionalVars)))
            .map(throwFunction(c -> ScriptService.replaceInternalStorage(runContext, c, replaceWithRelativePath)))
            .toList();
    }
```",core/src/main/java/io/kestra/core/models/tasks/runners/ScriptService.java,right,GLM-4.7,97,107,Code Defect,Repo Level,1
Java,https://github.com/kestra-io/kestra/pull/7381,a716094a9d3c3522fb40ea988b3dab2763d7519c,3c2a2765fcd06d7fe127e362ddc9a706d4073047,200,Bug Fix,True,"Potential NPE risk: this overload passes `additionalVars` directly into `asList(...)`. Unlike the List<String> overload (which uses `ListUtils.emptyOnNull(commands)` and then `runContext.render(c, additionalVars)`), there is no normalization for `additionalVars`. If any caller passes `null`, `asList` (or downstream rendering) may throw. Suggest normalizing `additionalVars` to `Collections.emptyMap()` in this method to make it safer and consistent with the other overloads.

Minor consistency: other overloads treat null inputs explicitly (`command == null` returns null / empty string). Here `commands == null` returns empty list; ensure this matches intended semantics for a missing property vs empty property.

```suggestion
    public static List<String> replaceInternalStorage(
        RunContext runContext,
        Map<String, Object> additionalVars,
        Property<List<String>> commands,
        boolean replaceWithRelativePath
    ) throws IOException, IllegalVariableEvaluationException {
        if (commands == null) {
            return Collections.emptyList();
        }

        Map<String, Object> vars = additionalVars == null ? Collections.emptyMap() : additionalVars;

        return runContext.render(commands)
            .asList(String.class, vars)
            .stream()
            .map(throwFunction(c -> ScriptService.replaceInternalStorage(runContext, c, replaceWithRelativePath)))
            .toList();
    }
```",core/src/main/java/io/kestra/core/models/tasks/runners/ScriptService.java,right,GPT-5.2,97,107,Code Defect,File Level,1
Java,https://github.com/kestra-io/kestra/pull/7381,a716094a9d3c3522fb40ea988b3dab2763d7519c,3c2a2765fcd06d7fe127e362ddc9a706d4073047,200,Bug Fix,True,"The import `lombok.With` appears to be unused in this interface. If it is not needed, please remove it to keep the code clean.
",core/src/main/java/io/kestra/core/models/tasks/runners/TaskCommands.java,right,Gemini-3-Pro,4,4,Maintainability and Readability,File Level,1
Java,https://github.com/kestra-io/kestra/pull/7381,a716094a9d3c3522fb40ea988b3dab2763d7519c,3c2a2765fcd06d7fe127e362ddc9a706d4073047,200,Bug Fix,True,"Although ScriptService.replaceInternalStorage handles null inputs by returning empty lists, there's still a theoretical risk of NullPointerException if any of the rendered command lists become null between retrieval and streaming. Consider adding defensive null checking or ensuring that Stream.of() never receives null collections.
",core/src/main/java/io/kestra/core/models/tasks/runners/TaskRunner.java,right,Qwen-Coder-480B,139,140,Code Defect,File Level,1
Java,https://github.com/kestra-io/kestra/pull/7381,a716094a9d3c3522fb40ea988b3dab2763d7519c,3c2a2765fcd06d7fe127e362ddc9a706d4073047,200,Bug Fix,True,"The method simply concatenates interpreter, beforeCommands, and commands lists without proper command formatting. This is inconsistent with `CommandsWrapper.run()` (line 172-177) which uses `ScriptService.scriptCommands()` to properly combine these elements.

`ScriptService.scriptCommands()` handles OS-specific command formatting (via TargetOS parameter) to correctly structure shell commands. Simply concatenating the lists may produce malformed commands that won't execute correctly.

Issue: This concatenation approach bypasses the proper command construction logic that accounts for:
- Shell interpreter invocation
- Command file creation
- OS-specific formatting

This will cause `Process.run()` and `Docker.configure()` to receive improperly formatted commands when they call `this.renderCommands()`.

The fix requires determining the appropriate TargetOS and using ScriptService.scriptCommands() instead of simple concatenation, similar to CommandsWrapper.",core/src/main/java/io/kestra/core/models/tasks/runners/TaskRunner.java,right,Claude-Code/Claude-4.5-Sonnet,139,139,Code Defect,File Level,1
Java,https://github.com/kestra-io/kestra/pull/7381,a716094a9d3c3522fb40ea988b3dab2763d7519c,3c2a2765fcd06d7fe127e362ddc9a706d4073047,200,Bug Fix,False,`renderCommandsFromList` should be private as it is only used internally by `renderCommands`.,core/src/main/java/io/kestra/core/models/tasks/runners/TaskRunner.java,right,,143,143,Maintainability and Readability,Repo Level,1
Java,https://github.com/kestra-io/kestra/pull/7381,a716094a9d3c3522fb40ea988b3dab2763d7519c,3c2a2765fcd06d7fe127e362ddc9a706d4073047,200,Bug Fix,False,The added `renderCommands` call introduces redundant command rendering since `CommandsWrapper.getCommands()` already provides pre-rendered commands.,core/src/main/java/io/kestra/plugin/core/runner/Process.java,right,,140,140,Performance,Repo Level,1
Java,https://github.com/kestra-io/kestra/pull/7381,a716094a9d3c3522fb40ea988b3dab2763d7519c,3c2a2765fcd06d7fe127e362ddc9a706d4073047,200,Bug Fix,True,"The renderCommands method may return an empty list if all command components are empty. This would cause process execution to fail. Consider adding validation to ensure at least one command is present before proceeding.
",core/src/main/java/io/kestra/plugin/core/runner/Process.java,right,Deepseek-V3.2,140,142,Code Defect,File Level,1
Java,https://github.com/kestra-io/kestra/pull/7381,a716094a9d3c3522fb40ea988b3dab2763d7519c,3c2a2765fcd06d7fe127e362ddc9a706d4073047,200,Bug Fix,True,"Consider defensive handling around renderedCommands: if renderCommands can return null/empty, ProcessBuilder.command(renderedCommands) will throw or start an invalid process. Also, if renderCommands can throw variable/template evaluation exceptions, it may be better to catch and wrap with a TaskRunnerException/TaskException including the command context for easier troubleshooting.",core/src/main/java/io/kestra/plugin/core/runner/Process.java,right,GPT-5.2,140,142,Code Defect,File Level,1
Java,https://github.com/kestra-io/kestra/pull/7381,a716094a9d3c3522fb40ea988b3dab2763d7519c,3c2a2765fcd06d7fe127e362ddc9a706d4073047,200,Bug Fix,True,"`interpreter`, `beforeCommands`, and `commands` are not initialized in the default constructor, so they can be null here. Passing a null `Property<List<String>>` into `renderCommands`/`ScriptService.replaceInternalStorage(...)` is a likely NPE unless that method explicitly accepts null.

Suggestion: normalize to empty properties before rendering, e.g. `Property.of(Collections.emptyList())` (or whatever “empty” idiom exists in this codebase) when the field is null.

Additionally, `taskRunnerRunContext` is created but rendering uses `runContext` + `this.runContext` inside `renderCommands`. If the intent is to render under the plugin context, use `taskRunnerRunContext` consistently (or remove the unused variable). Finally, mutating `this.commands` during `run()` makes the wrapper stateful; prefer keeping `finalCommands` local and passing it to downstream code if possible.",script/src/main/java/io/kestra/plugin/scripts/exec/scripts/runners/CommandsWrapper.java,right,GPT-5.2,167,179,Code Defect,File Level,1
Java,https://github.com/kestra-io/kestra/pull/7381,a716094a9d3c3522fb40ea988b3dab2763d7519c,3c2a2765fcd06d7fe127e362ddc9a706d4073047,200,Bug Fix,True,"Logic error: Reassigning the combined commands to `this.commands` creates an inconsistent object state. After this assignment, `this.commands` contains the fully combined command structure (interpreter + beforeCommands + commands), but `this.interpreter` and `this.beforeCommands` still retain their original values. This inconsistency could cause issues if any downstream code (like TaskRunner) tries to access these individual fields, as they no longer accurately represent the command structure. Consider either: 1) Not reassigning to `this.commands` and passing the combined commands directly to the TaskRunner, or 2) Also clearing/nullifying `this.interpreter` and `this.beforeCommands` to reflect that they've been merged.
",script/src/main/java/io/kestra/plugin/scripts/exec/scripts/runners/CommandsWrapper.java,right,Claude-Code/Claude-4.5-Sonnet,173,179,Code Defect,File Level,1
Java,https://github.com/kestra-io/kestra/pull/7381,a716094a9d3c3522fb40ea988b3dab2763d7519c,3c2a2765fcd06d7fe127e362ddc9a706d4073047,200,Bug Fix,True,"The `renderCommands` method is called here for logging, but it is also called inside the `configure` method (line 783) to set the container command. Since `renderCommands` involves `ScriptService.replaceInternalStorage`, which can be expensive (potentially involving I/O for internal storage), it is recommended to call `renderCommands` once in the `run` method before calling `configure`, and pass the rendered commands to `configure`. This avoids redundant execution.
",script/src/main/java/io/kestra/plugin/scripts/runner/docker/Docker.java,right,Gemini-3-Pro,431,431,Performance,Repo Level,1
Java,https://github.com/kestra-io/kestra/pull/6844,01a77aff0422884ed7b18ba8d00a0495d0bab88e,06e7c6e48e22420da5bb0bf3188bc00f73974c9a,235,Test Suite / CI Enhancements,True,"Logical inconsistency: `isFalsy` returns `false` when condition is `null`, which means null values are treated as ""not falsy"". In the Assert context, this causes null assertions to incorrectly pass as ""successful"". Typically, null values should be considered falsy in assertion logic. Consider changing to `return condition == null || FALSE_VALUES.contains(condition);` to be consistent with common boolean semantics where null is falsy.

```suggestion
    public static boolean isFalsy(String condition) {
        return condition == null || FALSE_VALUES.contains(condition);
    }
```",core/src/main/java/io/kestra/core/utils/TruthUtils.java,right,GLM-4.7,12,14,Code Defect,Repo Level,1
